dataset;method;preprocessing;n_neighbors;subset;score
SAVEE;base-multi;raw;15;train;0.3694444444444445
SAVEE;base-multi;raw;16;train;0.3583333333333333
SAVEE;base-multi;raw;17;train;0.3694444444444445
SAVEE;base-multi;raw;18;train;0.37222222222222223
SAVEE;base-multi;raw;19;train;0.3638888888888889
SAVEE;base-multi;raw;20;train;0.3666666666666665
SAVEE;base-multi;raw;21;train;0.3472222222222222
SAVEE;base-multi;raw;22;train;0.3555555555555556
SAVEE;base-multi;raw;23;train;0.3527777777777778
SAVEE;base-multi;raw;24;train;0.3666666666666665
SAVEE;base-multi;raw;25;train;0.3583333333333333
SAVEE;base-multi;raw;26;train;0.35
SAVEE;base-multi;raw;27;train;0.3472222222222222
SAVEE;base-multi;raw;28;train;0.3416666666666667
SAVEE;base-multi;raw;29;train;0.3416666666666667
SAVEE;base-multi;raw;30;train;0.34444444444444444
SAVEE;base-multi;raw;31;train;0.3416666666666667
SAVEE;base-multi;raw;32;train;0.35
SAVEE;base-multi;raw;33;train;0.33611111111111114
SAVEE;base-multi;raw;34;train;0.3472222222222222
SAVEE;base-multi;raw;35;train;0.3388888888888889
SAVEE;base-multi;raw;36;train;0.35
SAVEE;base-multi;raw;37;train;0.3388888888888889
SAVEE;base-multi;raw;38;train;0.34444444444444444
SAVEE;base-multi;raw;39;train;0.3416666666666667
SAVEE;base-multi;raw;40;train;0.3333333333333333
SAVEE;base-multi;raw;41;train;0.33055555555555555
SAVEE;base-multi;raw;42;train;0.325
SAVEE;base-multi;raw;43;train;0.32222222222222224
SAVEE;base-multi;raw;44;train;0.3194444444444444
SAVEE;base-multi;raw;45;train;0.3194444444444444
SAVEE;base-multi;raw;46;train;0.3194444444444444
SAVEE;base-multi;raw;47;train;0.31666666666666665
SAVEE;base-multi;raw;48;train;0.3194444444444444
SAVEE;base-multi;raw;49;train;0.31666666666666665
SAVEE;base-multi;raw;50;train;0.3194444444444444
SAVEE;base-multi;raw;51;train;0.3194444444444444
SAVEE;base-multi;raw;52;train;0.3277777777777778
SAVEE;base-multi;raw;53;train;0.3194444444444444
SAVEE;base-multi;raw;54;train;0.32222222222222224
SAVEE;base-multi;raw;55;train;0.325
SAVEE;base-multi;raw;56;train;0.32222222222222224
SAVEE;base-multi;raw;57;train;0.32222222222222224
SAVEE;base-multi;raw;58;train;0.3138888888888889
SAVEE;base-multi;raw;59;train;0.3138888888888889
SAVEE;base-multi;raw;60;train;0.3111111111111111
SAVEE;base-multi;raw;61;train;0.30277777777777776
SAVEE;base-multi;raw;62;train;0.30277777777777776
SAVEE;base-multi;raw;63;train;0.3083333333333333
SAVEE;base-multi;raw;64;train;0.32222222222222224
SAVEE;base-multi;raw;65;train;0.3194444444444444
SAVEE;base-multi;raw;66;train;0.325
SAVEE;base-multi;raw;67;train;0.3277777777777778
SAVEE;base-multi;raw;68;train;0.33055555555555555
SAVEE;base-multi;raw;69;train;0.3333333333333333
SAVEE;base-multi;raw;70;train;0.32222222222222224
SAVEE;base-multi;raw;71;train;0.3333333333333333
SAVEE;base-multi;raw;72;train;0.3277777777777778
SAVEE;base-multi;raw;73;train;0.33055555555555555
SAVEE;base-multi;raw;74;train;0.3194444444444444
SAVEE;base-multi;raw;75;train;0.3138888888888889
SAVEE;base-multi;normalized;2;train;0.6472222222222223
SAVEE;base-multi;normalized;3;train;0.5722222222222222
SAVEE;base-multi;normalized;4;train;0.5527777777777778
SAVEE;base-multi;normalized;5;train;0.5138888888888888
SAVEE;base-multi;normalized;6;train;0.4916666666666666
SAVEE;base-multi;normalized;7;train;0.4666666666666667
SAVEE;base-multi;normalized;8;train;0.45
SAVEE;base-multi;normalized;9;train;0.44722222222222224
SAVEE;base-multi;normalized;10;train;0.4194444444444445
SAVEE;base-multi;normalized;11;train;0.3944444444444444
SAVEE;base-multi;normalized;12;train;0.4111111111111111
SAVEE;base-multi;normalized;13;train;0.3972222222222222
SAVEE;base-multi;normalized;14;train;0.3861111111111111
SAVEE;base-multi;normalized;15;train;0.37222222222222223
SAVEE;base-multi;normalized;16;train;0.3638888888888889
SAVEE;base-multi;normalized;17;train;0.3527777777777778
SAVEE;base-multi;normalized;18;train;0.35
SAVEE;base-multi;normalized;19;train;0.3555555555555556
SAVEE;base-multi;normalized;20;train;0.34444444444444444
SAVEE;base-multi;normalized;21;train;0.3611111111111111
SAVEE;base-multi;normalized;22;train;0.3583333333333333
SAVEE;base-multi;normalized;23;train;0.3555555555555556
SAVEE;base-multi;normalized;24;train;0.3472222222222222
SAVEE;base-multi;normalized;25;train;0.3472222222222222
SAVEE;base-multi;normalized;26;train;0.3638888888888889
SAVEE;base-multi;normalized;27;train;0.3611111111111111
SAVEE;base-multi;normalized;28;train;0.3583333333333333
SAVEE;base-multi;normalized;29;train;0.3583333333333333
SAVEE;base-multi;normalized;30;train;0.35
SAVEE;base-multi;normalized;31;train;0.35
SAVEE;base-multi;normalized;32;train;0.3472222222222222
SAVEE;base-multi;normalized;33;train;0.3527777777777778
SAVEE;base-multi;normalized;34;train;0.35
SAVEE;base-multi;normalized;35;train;0.3472222222222222
SAVEE;base-multi;normalized;36;train;0.35
SAVEE;base-multi;normalized;37;train;0.35
SAVEE;base-multi;normalized;38;train;0.3583333333333333
SAVEE;base-multi;normalized;39;train;0.34444444444444444
SAVEE;base-multi;normalized;40;train;0.3416666666666667
SAVEE;base-multi;normalized;41;train;0.3416666666666667
SAVEE;base-multi;normalized;42;train;0.35
SAVEE;base-multi;normalized;43;train;0.35
SAVEE;base-multi;normalized;44;train;0.3416666666666667
SAVEE;base-multi;normalized;45;train;0.3388888888888889
SAVEE;base-multi;normalized;46;train;0.34444444444444444
SAVEE;base-multi;normalized;47;train;0.34444444444444444
SAVEE;base-multi;normalized;48;train;0.34444444444444444
SAVEE;base-multi;normalized;49;train;0.3333333333333333
SAVEE;base-multi;normalized;50;train;0.33055555555555555
SAVEE;base-multi;normalized;51;train;0.325
SAVEE;base-multi;normalized;52;train;0.3194444444444444
SAVEE;base-multi;normalized;53;train;0.3277777777777778
SAVEE;base-multi;normalized;54;train;0.325
SAVEE;base-multi;normalized;55;train;0.3277777777777778
SAVEE;base-multi;normalized;56;train;0.3277777777777778
SAVEE;base-multi;normalized;57;train;0.325
SAVEE;base-multi;normalized;58;train;0.325
SAVEE;base-multi;normalized;59;train;0.3277777777777778
SAVEE;base-multi;normalized;60;train;0.3277777777777778
SAVEE;base-multi;normalized;61;train;0.3277777777777778
SAVEE;base-multi;normalized;62;train;0.33055555555555555
SAVEE;base-multi;normalized;63;train;0.32222222222222224
SAVEE;base-multi;normalized;64;train;0.325
SAVEE;base-multi;normalized;65;train;0.3277777777777778
SAVEE;base-multi;normalized;66;train;0.325
SAVEE;base-multi;normalized;67;train;0.325
SAVEE;base-multi;normalized;68;train;0.3194444444444444
SAVEE;base-multi;normalized;69;train;0.3277777777777778
SAVEE;base-multi;normalized;70;train;0.3277777777777778
SAVEE;base-multi;normalized;71;train;0.31666666666666665
SAVEE;base-multi;normalized;72;train;0.31666666666666665
SAVEE;base-multi;normalized;73;train;0.32222222222222224
SAVEE;base-multi;normalized;74;train;0.32222222222222224
SAVEE;base-multi;normalized;75;train;0.3277777777777778
SAVEE;base-multi;standardized;2;train;0.7527777777777778
SAVEE;base-multi;standardized;3;train;0.7555555555555555
SAVEE;base-multi;standardized;4;train;0.7361111111111112
SAVEE;base-multi;standardized;5;train;0.7138888888888889
SAVEE;base-multi;standardized;6;train;0.7416666666666667
SAVEE;base-multi;standardized;7;train;0.7166666666666667
SAVEE;base-multi;standardized;8;train;0.7055555555555556
SAVEE;base-multi;standardized;9;train;0.7055555555555556
SAVEE;base-multi;standardized;10;train;0.6694444444444444
SAVEE;base-multi;standardized;11;train;0.6666666666666666
SAVEE;base-multi;standardized;12;train;0.6722222222222223
SAVEE;base-multi;standardized;13;train;0.6305555555555555
SAVEE;base-multi;standardized;14;train;0.6305555555555555
SAVEE;base-multi;standardized;15;train;0.6083333333333333
SAVEE;base-multi;standardized;16;train;0.6194444444444445
SAVEE;base-multi;standardized;17;train;0.6083333333333333
SAVEE;base-multi;standardized;18;train;0.6027777777777777
SAVEE;base-multi;standardized;19;train;0.6138888888888889
SAVEE;base-multi;standardized;20;train;0.5888888888888889
SAVEE;base-multi;standardized;21;train;0.5805555555555556
SAVEE;base-multi;standardized;22;train;0.5805555555555556
SAVEE;base-multi;standardized;23;train;0.5722222222222222
SAVEE;base-multi;standardized;24;train;0.55
SAVEE;base-multi;standardized;25;train;0.5527777777777778
SAVEE;base-multi;standardized;26;train;0.5666666666666667
SAVEE;base-multi;standardized;27;train;0.5527777777777778
SAVEE;base-multi;standardized;28;train;0.5416666666666666
SAVEE;base-multi;standardized;29;train;0.5416666666666666
SAVEE;base-multi;standardized;30;train;0.5361111111111111
SAVEE;base-multi;standardized;31;train;0.5277777777777778
SAVEE;base-multi;standardized;32;train;0.525
SAVEE;base-multi;standardized;33;train;0.5083333333333333
SAVEE;base-multi;standardized;34;train;0.5111111111111111
SAVEE;base-multi;standardized;35;train;0.5083333333333333
SAVEE;base-multi;standardized;36;train;0.5027777777777778
SAVEE;base-multi;standardized;37;train;0.4888888888888889
SAVEE;base-multi;standardized;38;train;0.4972222222222222
SAVEE;base-multi;standardized;39;train;0.5138888888888888
SAVEE;base-multi;standardized;40;train;0.5
SAVEE;base-multi;standardized;41;train;0.4861111111111111
SAVEE;base-multi;standardized;42;train;0.475
SAVEE;base-multi;standardized;43;train;0.4777777777777778
SAVEE;base-multi;standardized;44;train;0.4666666666666667
SAVEE;base-multi;standardized;45;train;0.4722222222222222
SAVEE;base-multi;standardized;46;train;0.475
SAVEE;base-multi;standardized;47;train;0.4694444444444445
SAVEE;base-multi;standardized;48;train;0.4611111111111112
SAVEE;base-multi;standardized;49;train;0.4694444444444445
SAVEE;base-multi;standardized;50;train;0.4722222222222222
SAVEE;base-multi;standardized;51;train;0.4666666666666667
SAVEE;base-multi;standardized;52;train;0.4583333333333333
SAVEE;base-multi;standardized;53;train;0.4611111111111112
SAVEE;base-multi;standardized;54;train;0.45
SAVEE;base-multi;standardized;55;train;0.4555555555555556
SAVEE;base-multi;standardized;56;train;0.4388888888888889
SAVEE;base-multi;standardized;57;train;0.44166666666666665
SAVEE;base-multi;standardized;58;train;0.4388888888888889
SAVEE;base-multi;standardized;59;train;0.4361111111111111
SAVEE;base-multi;standardized;60;train;0.4388888888888889
SAVEE;base-multi;standardized;61;train;0.4361111111111111
SAVEE;base-multi;standardized;62;train;0.44722222222222224
SAVEE;base-multi;standardized;63;train;0.44722222222222224
SAVEE;base-multi;standardized;64;train;0.4444444444444444
SAVEE;base-multi;standardized;65;train;0.4388888888888889
SAVEE;base-multi;standardized;66;train;0.4444444444444444
SAVEE;base-multi;standardized;67;train;0.44166666666666665
SAVEE;base-multi;standardized;68;train;0.44166666666666665
SAVEE;base-multi;standardized;69;train;0.44166666666666665
SAVEE;base-multi;standardized;70;train;0.42777777777777776
SAVEE;base-multi;standardized;71;train;0.4305555555555556
SAVEE;base-multi;standardized;72;train;0.42777777777777776
SAVEE;base-multi;standardized;73;train;0.4111111111111111
SAVEE;base-multi;standardized;74;train;0.4027777777777778
SAVEE;base-multi;standardized;75;train;0.4083333333333333
SAVEE;first_try;raw;2;train;0.7333333333333333
SAVEE;first_try;raw;3;train;0.7111111111111111
SAVEE;first_try;raw;4;train;0.6805555555555556
SAVEE;first_try;raw;5;train;0.6611111111111111
SAVEE;first_try;raw;6;train;0.6333333333333333
SAVEE;first_try;raw;7;train;0.6472222222222223
SAVEE;first_try;raw;8;train;0.6166666666666667
SAVEE;first_try;raw;9;train;0.6138888888888889
SAVEE;first_try;raw;10;train;0.5861111111111111
SAVEE;first_try;raw;11;train;0.5972222222222222
SAVEE;first_try;raw;12;train;0.5944444444444444
SAVEE;first_try;raw;13;train;0.575
SAVEE;first_try;raw;14;train;0.5916666666666667
SAVEE;first_try;raw;15;train;0.575
SAVEE;first_try;raw;16;train;0.5805555555555556
SAVEE;first_try;raw;17;train;0.575
SAVEE;first_try;raw;18;train;0.5805555555555556
SAVEE;first_try;raw;19;train;0.5583333333333333
SAVEE;first_try;raw;20;train;0.5666666666666667
SAVEE;first_try;raw;21;train;0.5694444444444444
SAVEE;first_try;raw;22;train;0.5555555555555556
SAVEE;first_try;raw;23;train;0.5527777777777778
SAVEE;first_try;raw;24;train;0.5361111111111111
SAVEE;first_try;raw;25;train;0.5361111111111111
SAVEE;first_try;raw;26;train;0.5555555555555556
SAVEE;first_try;raw;27;train;0.5444444444444444
SAVEE;first_try;raw;28;train;0.5361111111111111
SAVEE;first_try;raw;29;train;0.5527777777777778
SAVEE;first_try;raw;30;train;0.5583333333333333
SAVEE;first_try;raw;31;train;0.5527777777777778
SAVEE;first_try;raw;32;train;0.5583333333333333
SAVEE;first_try;raw;33;train;0.5472222222222223
SAVEE;first_try;raw;34;train;0.55
SAVEE;first_try;raw;35;train;0.5611111111111111
SAVEE;first_try;raw;36;train;0.5472222222222223
SAVEE;first_try;raw;37;train;0.5444444444444444
SAVEE;first_try;raw;38;train;0.5388888888888889
SAVEE;first_try;raw;39;train;0.5444444444444444
SAVEE;first_try;raw;40;train;0.5472222222222223
SAVEE;first_try;raw;41;train;0.5472222222222223
SAVEE;first_try;raw;42;train;0.5222222222222223
SAVEE;first_try;raw;43;train;0.5305555555555556
SAVEE;first_try;raw;44;train;0.5194444444444445
SAVEE;first_try;raw;45;train;0.5333333333333333
SAVEE;first_try;raw;46;train;0.5277777777777778
SAVEE;first_try;raw;47;train;0.5111111111111111
SAVEE;first_try;raw;48;train;0.5222222222222223
SAVEE;first_try;raw;49;train;0.5333333333333333
SAVEE;first_try;raw;50;train;0.5305555555555556
SAVEE;first_try;raw;51;train;0.5333333333333333
SAVEE;first_try;raw;52;train;0.5361111111111111
SAVEE;first_try;raw;53;train;0.5305555555555556
SAVEE;first_try;raw;54;train;0.5361111111111111
SAVEE;first_try;raw;55;train;0.5305555555555556
SAVEE;first_try;raw;56;train;0.5416666666666666
SAVEE;first_try;raw;57;train;0.5333333333333333
SAVEE;first_try;raw;58;train;0.5333333333333333
SAVEE;first_try;raw;59;train;0.5333333333333333
SAVEE;first_try;raw;60;train;0.5222222222222223
SAVEE;first_try;raw;61;train;0.5277777777777778
SAVEE;first_try;raw;62;train;0.5305555555555556
SAVEE;first_try;raw;63;train;0.5194444444444445
SAVEE;first_try;raw;64;train;0.5222222222222223
SAVEE;first_try;raw;65;train;0.525
SAVEE;first_try;raw;66;train;0.525
SAVEE;first_try;raw;67;train;0.5166666666666667
SAVEE;first_try;raw;68;train;0.5166666666666667
SAVEE;first_try;raw;69;train;0.5194444444444445
SAVEE;first_try;raw;70;train;0.5166666666666667
SAVEE;first_try;raw;71;train;0.5222222222222223
SAVEE;first_try;raw;72;train;0.5111111111111111
SAVEE;first_try;raw;73;train;0.5138888888888888
SAVEE;first_try;raw;74;train;0.5138888888888888
SAVEE;first_try;raw;75;train;0.5166666666666667
SAVEE;first_try;normalized;2;train;0.75
SAVEE;first_try;normalized;3;train;0.7416666666666667
SAVEE;first_try;normalized;4;train;0.6861111111111111
SAVEE;first_try;normalized;5;train;0.6861111111111111
SAVEE;first_try;normalized;6;train;0.6555555555555556
SAVEE;first_try;normalized;7;train;0.6472222222222223
SAVEE;first_try;normalized;8;train;0.6416666666666667
SAVEE;first_try;normalized;9;train;0.6138888888888889
SAVEE;first_try;normalized;10;train;0.6
SAVEE;first_try;normalized;11;train;0.6138888888888889
SAVEE;first_try;normalized;12;train;0.6138888888888889
SAVEE;first_try;normalized;13;train;0.6222222222222222
SAVEE;first_try;normalized;14;train;0.6083333333333333
SAVEE;first_try;normalized;15;train;0.6055555555555555
SAVEE;first_try;normalized;16;train;0.5944444444444444
SAVEE;first_try;normalized;17;train;0.5861111111111111
SAVEE;first_try;normalized;18;train;0.5916666666666667
SAVEE;first_try;normalized;19;train;0.5972222222222222
SAVEE;first_try;normalized;20;train;0.5972222222222222
SAVEE;first_try;normalized;21;train;0.5916666666666667
SAVEE;first_try;normalized;22;train;0.5916666666666667
SAVEE;first_try;normalized;23;train;0.5666666666666667
SAVEE;first_try;normalized;24;train;0.5666666666666667
SAVEE;first_try;normalized;25;train;0.5583333333333333
SAVEE;first_try;normalized;26;train;0.5694444444444444
SAVEE;first_try;normalized;27;train;0.5583333333333333
SAVEE;first_try;normalized;28;train;0.5444444444444444
SAVEE;first_try;normalized;29;train;0.5666666666666667
SAVEE;first_try;normalized;30;train;0.5666666666666667
SAVEE;first_try;normalized;31;train;0.5611111111111111
SAVEE;first_try;normalized;32;train;0.5722222222222222
SAVEE;first_try;normalized;33;train;0.5694444444444444
